family,scenario_base,scenario_name,traffic_profile_id,traffic_profile_name,settings_file,n_hosts,Scenario.endTime,Group.msgTtl_minutes,Events.nrof,Events1.interval,Events1.size,note
03_vehicles,V4_CarOwnership_0_HelsinkiMedium,V4_CarOwnership_0_HelsinkiMedium__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/03_vehicles/V4_CarOwnership_0_HelsinkiMedium__TP12_GroupToGroup.settings,81,43200,7200,1,"60, 120","50k, 150k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP01_Baseline.settings,82,43200,7200,1,"60, 120","50k, 150k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP02_LowLoad.settings,82,43200,21600,1,"300, 600","10k, 100k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP03_ManySmall.settings,82,43200,7200,1,"10, 30","1k, 10k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP04_FewLarge.settings,82,43200,14400,1,"180, 300","1M, 5M",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP05_CriticalTTL.settings,82,43200,5,1,"60, 120","10k, 100k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP06_OneToMany.settings,82,43200,7200,1,"30, 60","10k, 100k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP07_BurstWindow.settings,82,43200,7200,1,"5, 15",,
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP08_HubTarget.settings,82,43200,7200,1,"30, 60",,
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP09_Bimodal.settings,82,43200,7200,2,,,
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP10_Storm,TP10,Storm,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP10_Storm.settings,82,43200,60,1,"5, 10","100k, 500k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP11_ManyToOne.settings,82,43200,7200,1,"30, 60","10k, 100k",
03_vehicles,V5_CarOwnership_100_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP12_GroupToGroup.settings,82,43200,7200,1,"60, 120","50k, 150k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP01_Baseline.settings,32,43200,7200,1,"60, 120","50k, 150k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP02_LowLoad.settings,32,43200,21600,1,"300, 600","10k, 100k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP03_ManySmall.settings,32,43200,7200,1,"10, 30","1k, 10k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP04_FewLarge.settings,32,43200,14400,1,"180, 300","1M, 5M",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP05_CriticalTTL.settings,32,43200,5,1,"60, 120","10k, 100k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP06_OneToMany.settings,32,43200,7200,1,"30, 60","10k, 100k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP07_BurstWindow.settings,32,43200,7200,1,"5, 15",,
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP08_HubTarget.settings,32,43200,7200,1,"30, 60",,
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP09_Bimodal.settings,32,43200,7200,2,,,
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP10_Storm.settings,32,43200,60,1,"5, 10","100k, 500k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP11_ManyToOne.settings,32,43200,7200,1,"30, 60","10k, 100k",
04_rural,R10_TinyRange_5m,R10_TinyRange_5m__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP12_GroupToGroup.settings,32,43200,7200,1,"60, 120","50k, 150k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP01_Baseline.settings,28,43200,7200,1,"60, 120","50k, 150k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP02_LowLoad.settings,28,43200,21600,1,"300, 600","10k, 100k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP03_ManySmall.settings,28,43200,7200,1,"10, 30","1k, 10k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP04_FewLarge.settings,28,43200,14400,1,"180, 300","1M, 5M",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP05_CriticalTTL.settings,28,43200,5,1,"60, 120","10k, 100k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP06_OneToMany.settings,28,43200,7200,1,"30, 60","10k, 100k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP07_BurstWindow.settings,28,43200,7200,1,"5, 15",,
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP08_HubTarget.settings,28,43200,7200,1,"30, 60",,
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP09_Bimodal.settings,28,43200,7200,2,,,
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP10_Storm.settings,28,43200,60,1,"5, 10","100k, 500k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP11_ManyToOne.settings,28,43200,7200,1,"30, 60","10k, 100k",
04_rural,R11_SpeedExtremeLow,R11_SpeedExtremeLow__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP12_GroupToGroup.settings,28,43200,7200,1,"60, 120","50k, 150k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP01_Baseline.settings,40,43200,7200,1,"60, 120","50k, 150k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP02_LowLoad.settings,40,43200,21600,1,"300, 600","10k, 100k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP03_ManySmall.settings,40,43200,7200,1,"10, 30","1k, 10k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP04_FewLarge.settings,40,43200,14400,1,"180, 300","1M, 5M",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP05_CriticalTTL.settings,40,43200,5,1,"60, 120","10k, 100k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP06_OneToMany.settings,40,43200,7200,1,"30, 60","10k, 100k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP07_BurstWindow.settings,40,43200,7200,1,"5, 15",,
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP08_HubTarget.settings,40,43200,7200,1,"30, 60",,
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP09_Bimodal.settings,40,43200,7200,2,,,
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP10_Storm.settings,40,43200,60,1,"5, 10","100k, 500k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP11_ManyToOne.settings,40,43200,7200,1,"30, 60","10k, 100k",
04_rural,R12_SpeedExtremeHigh,R12_SpeedExtremeHigh__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP12_GroupToGroup.settings,40,43200,7200,1,"60, 120","50k, 150k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP01_Baseline.settings,25,43200,7200,1,"60, 120","50k, 150k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP02_LowLoad.settings,25,43200,21600,1,"300, 600","10k, 100k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP03_ManySmall.settings,25,43200,7200,1,"10, 30","1k, 10k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP04_FewLarge.settings,25,43200,14400,1,"180, 300","1M, 5M",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP05_CriticalTTL.settings,25,43200,5,1,"60, 120","10k, 100k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP06_OneToMany.settings,25,43200,7200,1,"30, 60","10k, 100k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP07_BurstWindow.settings,25,43200,7200,1,"5, 15",,
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP08_HubTarget.settings,25,43200,7200,1,"30, 60",,
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP09_Bimodal.settings,25,43200,7200,2,,,
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP10_Storm.settings,25,43200,60,1,"5, 10","100k, 500k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP11_ManyToOne.settings,25,43200,7200,1,"30, 60","10k, 100k",
04_rural,R1_Rural_RandomWaypoint,R1_Rural_RandomWaypoint__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP12_GroupToGroup.settings,25,43200,7200,1,"60, 120","50k, 150k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP01_Baseline.settings,36,43200,7200,1,"60, 120","50k, 150k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP02_LowLoad.settings,36,43200,21600,1,"300, 600","10k, 100k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP03_ManySmall.settings,36,43200,7200,1,"10, 30","1k, 10k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP04_FewLarge.settings,36,43200,14400,1,"180, 300","1M, 5M",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP05_CriticalTTL.settings,36,43200,5,1,"60, 120","10k, 100k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP06_OneToMany.settings,36,43200,7200,1,"30, 60","10k, 100k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP07_BurstWindow.settings,36,43200,7200,1,"5, 15",,
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP08_HubTarget.settings,36,43200,7200,1,"30, 60",,
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP09_Bimodal.settings,36,43200,7200,2,,,
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP10_Storm.settings,36,43200,60,1,"5, 10","100k, 500k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP11_ManyToOne.settings,36,43200,7200,1,"30, 60","10k, 100k",
04_rural,R2_VillagesTrails_ThreeClusters,R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup.settings,36,43200,7200,1,"60, 120","50k, 150k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP01_Baseline.settings,20,43200,7200,1,"60, 120","50k, 150k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP02_LowLoad.settings,20,43200,21600,1,"300, 600","10k, 100k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP03_ManySmall.settings,20,43200,7200,1,"10, 30","1k, 10k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP04_FewLarge.settings,20,43200,14400,1,"180, 300","1M, 5M",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP05_CriticalTTL.settings,20,43200,5,1,"60, 120","10k, 100k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP06_OneToMany.settings,20,43200,7200,1,"30, 60","10k, 100k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP07_BurstWindow.settings,20,43200,7200,1,"5, 15",,
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP08_HubTarget.settings,20,43200,7200,1,"30, 60",,
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP09_Bimodal.settings,20,43200,7200,2,,,
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP10_Storm.settings,20,43200,60,1,"5, 10","100k, 500k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP11_ManyToOne.settings,20,43200,7200,1,"30, 60","10k, 100k",
04_rural,R3_WildlifeTracking,R3_WildlifeTracking__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP12_GroupToGroup.settings,20,43200,7200,1,"60, 120","50k, 150k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP01_Baseline.settings,3,43200,7200,1,"60, 120","50k, 150k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP02_LowLoad.settings,3,43200,21600,1,"300, 600","10k, 100k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP03_ManySmall.settings,3,43200,7200,1,"10, 30","1k, 10k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP04_FewLarge.settings,3,43200,14400,1,"180, 300","1M, 5M",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP05_CriticalTTL.settings,3,43200,5,1,"60, 120","10k, 100k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP06_OneToMany.settings,3,43200,7200,1,"30, 60","10k, 100k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP07_BurstWindow.settings,3,43200,7200,1,"5, 15",,
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP08_HubTarget.settings,3,43200,7200,1,"30, 60",,hub_fallback_random
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP09_Bimodal.settings,3,43200,7200,2,,,
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP10_Storm.settings,3,43200,60,1,"5, 10","100k, 500k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP11_ManyToOne.settings,3,43200,7200,1,"30, 60","10k, 100k",
04_rural,R4_ParkRangers_HelsinkiMedium,R4_ParkRangers_HelsinkiMedium__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP12_GroupToGroup.settings,3,43200,7200,1,"60, 120","50k, 150k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP01_Baseline.settings,26,14400,7200,1,"60, 120","50k, 150k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP02_LowLoad.settings,26,14400,21600,1,"300, 600","10k, 100k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP03_ManySmall,TP03,ManySmall,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP03_ManySmall.settings,26,14400,7200,1,"10, 30","1k, 10k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP04_FewLarge,TP04,FewLarge,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP04_FewLarge.settings,26,14400,14400,1,"180, 300","1M, 5M",
04_rural,R5_MountainRescue,R5_MountainRescue__TP05_CriticalTTL,TP05,CriticalTTL,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP05_CriticalTTL.settings,26,14400,5,1,"60, 120","10k, 100k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP06_OneToMany,TP06,OneToMany,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP06_OneToMany.settings,26,14400,7200,1,"30, 60","10k, 100k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP07_BurstWindow,TP07,BurstWindow,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP07_BurstWindow.settings,26,14400,7200,1,"5, 15",,
04_rural,R5_MountainRescue,R5_MountainRescue__TP08_HubTarget,TP08,HubTarget,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP08_HubTarget.settings,26,14400,7200,1,"30, 60",,
04_rural,R5_MountainRescue,R5_MountainRescue__TP09_Bimodal,TP09,Bimodal,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP09_Bimodal.settings,26,14400,7200,2,,,
04_rural,R5_MountainRescue,R5_MountainRescue__TP10_Storm,TP10,Storm,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP10_Storm.settings,26,14400,60,1,"5, 10","100k, 500k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP11_ManyToOne,TP11,ManyToOne,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP11_ManyToOne.settings,26,14400,7200,1,"30, 60","10k, 100k",
04_rural,R5_MountainRescue,R5_MountainRescue__TP12_GroupToGroup,TP12,GroupToGroup,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP12_GroupToGroup.settings,26,14400,7200,1,"60, 120","50k, 150k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP01_Baseline,TP01,Baseline,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP01_Baseline.settings,18,43200,7200,1,"60, 120","50k, 150k",
04_rural,R6_SparseLongRange,R6_SparseLongRange__TP02_LowLoad,TP02,LowLoad,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP02_LowLoad.settings,18,43200,21600,1,"300, 600","10k, 100k",
