scenario_name,scenario_base,family,traffic_profile_id,benchmark_split,revision_action,change_map,change_mobility,change_tp,settings_file
V5_CarOwnership_100_HelsinkiMedium__TP07_BurstWindow,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP07,main,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP07_BurstWindow.settings
V5_CarOwnership_100_HelsinkiMedium__TP08_HubTarget,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP08,main,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP08_HubTarget.settings
V5_CarOwnership_100_HelsinkiMedium__TP09_Bimodal,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP09,stress,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP09_Bimodal.settings
V5_CarOwnership_100_HelsinkiMedium__TP10_Storm,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP10,stress,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP10_Storm.settings
V5_CarOwnership_100_HelsinkiMedium__TP11_ManyToOne,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP11,stress,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP11_ManyToOne.settings
V5_CarOwnership_100_HelsinkiMedium__TP12_GroupToGroup,V5_CarOwnership_100_HelsinkiMedium,03_vehicles,TP12,control,mantener,recortar_worldSize,no,no,scenarios/corpus_v2/03_vehicles/V5_CarOwnership_100_HelsinkiMedium__TP12_GroupToGroup.settings
R10_TinyRange_5m__TP01_Baseline,R10_TinyRange_5m,04_rural,TP01,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP01_Baseline.settings
R10_TinyRange_5m__TP02_LowLoad,R10_TinyRange_5m,04_rural,TP02,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP02_LowLoad.settings
R10_TinyRange_5m__TP03_ManySmall,R10_TinyRange_5m,04_rural,TP03,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP03_ManySmall.settings
R10_TinyRange_5m__TP04_FewLarge,R10_TinyRange_5m,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP04_FewLarge.settings
R10_TinyRange_5m__TP05_CriticalTTL,R10_TinyRange_5m,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP05_CriticalTTL.settings
R10_TinyRange_5m__TP06_OneToMany,R10_TinyRange_5m,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP06_OneToMany.settings
R10_TinyRange_5m__TP07_BurstWindow,R10_TinyRange_5m,04_rural,TP07,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP07_BurstWindow.settings
R10_TinyRange_5m__TP08_HubTarget,R10_TinyRange_5m,04_rural,TP08,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP08_HubTarget.settings
R10_TinyRange_5m__TP09_Bimodal,R10_TinyRange_5m,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP09_Bimodal.settings
R10_TinyRange_5m__TP10_Storm,R10_TinyRange_5m,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP10_Storm.settings
R10_TinyRange_5m__TP11_ManyToOne,R10_TinyRange_5m,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP11_ManyToOne.settings
R10_TinyRange_5m__TP12_GroupToGroup,R10_TinyRange_5m,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R10_TinyRange_5m__TP12_GroupToGroup.settings
R11_SpeedExtremeLow__TP01_Baseline,R11_SpeedExtremeLow,04_rural,TP01,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP01_Baseline.settings
R11_SpeedExtremeLow__TP02_LowLoad,R11_SpeedExtremeLow,04_rural,TP02,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP02_LowLoad.settings
R11_SpeedExtremeLow__TP03_ManySmall,R11_SpeedExtremeLow,04_rural,TP03,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP03_ManySmall.settings
R11_SpeedExtremeLow__TP04_FewLarge,R11_SpeedExtremeLow,04_rural,TP04,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP04_FewLarge.settings
R11_SpeedExtremeLow__TP05_CriticalTTL,R11_SpeedExtremeLow,04_rural,TP05,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP05_CriticalTTL.settings
R11_SpeedExtremeLow__TP06_OneToMany,R11_SpeedExtremeLow,04_rural,TP06,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP06_OneToMany.settings
R11_SpeedExtremeLow__TP07_BurstWindow,R11_SpeedExtremeLow,04_rural,TP07,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP07_BurstWindow.settings
R11_SpeedExtremeLow__TP08_HubTarget,R11_SpeedExtremeLow,04_rural,TP08,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP08_HubTarget.settings
R11_SpeedExtremeLow__TP09_Bimodal,R11_SpeedExtremeLow,04_rural,TP09,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP09_Bimodal.settings
R11_SpeedExtremeLow__TP10_Storm,R11_SpeedExtremeLow,04_rural,TP10,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP10_Storm.settings
R11_SpeedExtremeLow__TP11_ManyToOne,R11_SpeedExtremeLow,04_rural,TP11,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP11_ManyToOne.settings
R11_SpeedExtremeLow__TP12_GroupToGroup,R11_SpeedExtremeLow,04_rural,TP12,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R11_SpeedExtremeLow__TP12_GroupToGroup.settings
R12_SpeedExtremeHigh__TP01_Baseline,R12_SpeedExtremeHigh,04_rural,TP01,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP01_Baseline.settings
R12_SpeedExtremeHigh__TP02_LowLoad,R12_SpeedExtremeHigh,04_rural,TP02,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP02_LowLoad.settings
R12_SpeedExtremeHigh__TP03_ManySmall,R12_SpeedExtremeHigh,04_rural,TP03,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP03_ManySmall.settings
R12_SpeedExtremeHigh__TP04_FewLarge,R12_SpeedExtremeHigh,04_rural,TP04,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP04_FewLarge.settings
R12_SpeedExtremeHigh__TP05_CriticalTTL,R12_SpeedExtremeHigh,04_rural,TP05,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP05_CriticalTTL.settings
R12_SpeedExtremeHigh__TP06_OneToMany,R12_SpeedExtremeHigh,04_rural,TP06,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP06_OneToMany.settings
R12_SpeedExtremeHigh__TP07_BurstWindow,R12_SpeedExtremeHigh,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP07_BurstWindow.settings
R12_SpeedExtremeHigh__TP08_HubTarget,R12_SpeedExtremeHigh,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP08_HubTarget.settings
R12_SpeedExtremeHigh__TP09_Bimodal,R12_SpeedExtremeHigh,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP09_Bimodal.settings
R12_SpeedExtremeHigh__TP10_Storm,R12_SpeedExtremeHigh,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP10_Storm.settings
R12_SpeedExtremeHigh__TP11_ManyToOne,R12_SpeedExtremeHigh,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP11_ManyToOne.settings
R12_SpeedExtremeHigh__TP12_GroupToGroup,R12_SpeedExtremeHigh,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v2/04_rural/R12_SpeedExtremeHigh__TP12_GroupToGroup.settings
R1_Rural_RandomWaypoint__TP01_Baseline,R1_Rural_RandomWaypoint,04_rural,TP01,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP01_Baseline.settings
R1_Rural_RandomWaypoint__TP02_LowLoad,R1_Rural_RandomWaypoint,04_rural,TP02,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP02_LowLoad.settings
R1_Rural_RandomWaypoint__TP03_ManySmall,R1_Rural_RandomWaypoint,04_rural,TP03,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP03_ManySmall.settings
R1_Rural_RandomWaypoint__TP04_FewLarge,R1_Rural_RandomWaypoint,04_rural,TP04,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP04_FewLarge.settings
R1_Rural_RandomWaypoint__TP05_CriticalTTL,R1_Rural_RandomWaypoint,04_rural,TP05,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP05_CriticalTTL.settings
R1_Rural_RandomWaypoint__TP06_OneToMany,R1_Rural_RandomWaypoint,04_rural,TP06,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP06_OneToMany.settings
R1_Rural_RandomWaypoint__TP07_BurstWindow,R1_Rural_RandomWaypoint,04_rural,TP07,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP07_BurstWindow.settings
R1_Rural_RandomWaypoint__TP08_HubTarget,R1_Rural_RandomWaypoint,04_rural,TP08,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP08_HubTarget.settings
R1_Rural_RandomWaypoint__TP09_Bimodal,R1_Rural_RandomWaypoint,04_rural,TP09,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP09_Bimodal.settings
R1_Rural_RandomWaypoint__TP10_Storm,R1_Rural_RandomWaypoint,04_rural,TP10,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP10_Storm.settings
R1_Rural_RandomWaypoint__TP11_ManyToOne,R1_Rural_RandomWaypoint,04_rural,TP11,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP11_ManyToOne.settings
R1_Rural_RandomWaypoint__TP12_GroupToGroup,R1_Rural_RandomWaypoint,04_rural,TP12,control,excluir_main,no,si,si,scenarios/corpus_v2/04_rural/R1_Rural_RandomWaypoint__TP12_GroupToGroup.settings
R2_VillagesTrails_ThreeClusters__TP01_Baseline,R2_VillagesTrails_ThreeClusters,04_rural,TP01,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP01_Baseline.settings
R2_VillagesTrails_ThreeClusters__TP02_LowLoad,R2_VillagesTrails_ThreeClusters,04_rural,TP02,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP02_LowLoad.settings
R2_VillagesTrails_ThreeClusters__TP03_ManySmall,R2_VillagesTrails_ThreeClusters,04_rural,TP03,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP03_ManySmall.settings
R2_VillagesTrails_ThreeClusters__TP04_FewLarge,R2_VillagesTrails_ThreeClusters,04_rural,TP04,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP04_FewLarge.settings
R2_VillagesTrails_ThreeClusters__TP05_CriticalTTL,R2_VillagesTrails_ThreeClusters,04_rural,TP05,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP05_CriticalTTL.settings
R2_VillagesTrails_ThreeClusters__TP06_OneToMany,R2_VillagesTrails_ThreeClusters,04_rural,TP06,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP06_OneToMany.settings
R2_VillagesTrails_ThreeClusters__TP07_BurstWindow,R2_VillagesTrails_ThreeClusters,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP07_BurstWindow.settings
R2_VillagesTrails_ThreeClusters__TP08_HubTarget,R2_VillagesTrails_ThreeClusters,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP08_HubTarget.settings
R2_VillagesTrails_ThreeClusters__TP09_Bimodal,R2_VillagesTrails_ThreeClusters,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP09_Bimodal.settings
R2_VillagesTrails_ThreeClusters__TP10_Storm,R2_VillagesTrails_ThreeClusters,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP10_Storm.settings
R2_VillagesTrails_ThreeClusters__TP11_ManyToOne,R2_VillagesTrails_ThreeClusters,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP11_ManyToOne.settings
R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup,R2_VillagesTrails_ThreeClusters,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v2/04_rural/R2_VillagesTrails_ThreeClusters__TP12_GroupToGroup.settings
R3_WildlifeTracking__TP01_Baseline,R3_WildlifeTracking,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP01_Baseline.settings
R3_WildlifeTracking__TP02_LowLoad,R3_WildlifeTracking,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP02_LowLoad.settings
R3_WildlifeTracking__TP03_ManySmall,R3_WildlifeTracking,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP03_ManySmall.settings
R3_WildlifeTracking__TP04_FewLarge,R3_WildlifeTracking,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP04_FewLarge.settings
R3_WildlifeTracking__TP05_CriticalTTL,R3_WildlifeTracking,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP05_CriticalTTL.settings
R3_WildlifeTracking__TP06_OneToMany,R3_WildlifeTracking,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP06_OneToMany.settings
R3_WildlifeTracking__TP07_BurstWindow,R3_WildlifeTracking,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP07_BurstWindow.settings
R3_WildlifeTracking__TP08_HubTarget,R3_WildlifeTracking,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP08_HubTarget.settings
R3_WildlifeTracking__TP09_Bimodal,R3_WildlifeTracking,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP09_Bimodal.settings
R3_WildlifeTracking__TP10_Storm,R3_WildlifeTracking,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP10_Storm.settings
R3_WildlifeTracking__TP11_ManyToOne,R3_WildlifeTracking,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP11_ManyToOne.settings
R3_WildlifeTracking__TP12_GroupToGroup,R3_WildlifeTracking,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R3_WildlifeTracking__TP12_GroupToGroup.settings
R4_ParkRangers_HelsinkiMedium__TP01_Baseline,R4_ParkRangers_HelsinkiMedium,04_rural,TP01,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP01_Baseline.settings
R4_ParkRangers_HelsinkiMedium__TP02_LowLoad,R4_ParkRangers_HelsinkiMedium,04_rural,TP02,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP02_LowLoad.settings
R4_ParkRangers_HelsinkiMedium__TP03_ManySmall,R4_ParkRangers_HelsinkiMedium,04_rural,TP03,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP03_ManySmall.settings
R4_ParkRangers_HelsinkiMedium__TP04_FewLarge,R4_ParkRangers_HelsinkiMedium,04_rural,TP04,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP04_FewLarge.settings
R4_ParkRangers_HelsinkiMedium__TP05_CriticalTTL,R4_ParkRangers_HelsinkiMedium,04_rural,TP05,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP05_CriticalTTL.settings
R4_ParkRangers_HelsinkiMedium__TP06_OneToMany,R4_ParkRangers_HelsinkiMedium,04_rural,TP06,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP06_OneToMany.settings
R4_ParkRangers_HelsinkiMedium__TP07_BurstWindow,R4_ParkRangers_HelsinkiMedium,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP07_BurstWindow.settings
R4_ParkRangers_HelsinkiMedium__TP08_HubTarget,R4_ParkRangers_HelsinkiMedium,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP08_HubTarget.settings
R4_ParkRangers_HelsinkiMedium__TP09_Bimodal,R4_ParkRangers_HelsinkiMedium,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP09_Bimodal.settings
R4_ParkRangers_HelsinkiMedium__TP10_Storm,R4_ParkRangers_HelsinkiMedium,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP10_Storm.settings
R4_ParkRangers_HelsinkiMedium__TP11_ManyToOne,R4_ParkRangers_HelsinkiMedium,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP11_ManyToOne.settings
R4_ParkRangers_HelsinkiMedium__TP12_GroupToGroup,R4_ParkRangers_HelsinkiMedium,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v2/04_rural/R4_ParkRangers_HelsinkiMedium__TP12_GroupToGroup.settings
R5_MountainRescue__TP01_Baseline,R5_MountainRescue,04_rural,TP01,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP01_Baseline.settings
R5_MountainRescue__TP02_LowLoad,R5_MountainRescue,04_rural,TP02,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP02_LowLoad.settings
R5_MountainRescue__TP03_ManySmall,R5_MountainRescue,04_rural,TP03,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP03_ManySmall.settings
R5_MountainRescue__TP04_FewLarge,R5_MountainRescue,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP04_FewLarge.settings
R5_MountainRescue__TP05_CriticalTTL,R5_MountainRescue,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP05_CriticalTTL.settings
R5_MountainRescue__TP06_OneToMany,R5_MountainRescue,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP06_OneToMany.settings
R5_MountainRescue__TP07_BurstWindow,R5_MountainRescue,04_rural,TP07,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP07_BurstWindow.settings
R5_MountainRescue__TP08_HubTarget,R5_MountainRescue,04_rural,TP08,main,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP08_HubTarget.settings
R5_MountainRescue__TP09_Bimodal,R5_MountainRescue,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP09_Bimodal.settings
R5_MountainRescue__TP10_Storm,R5_MountainRescue,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP10_Storm.settings
R5_MountainRescue__TP11_ManyToOne,R5_MountainRescue,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP11_ManyToOne.settings
R5_MountainRescue__TP12_GroupToGroup,R5_MountainRescue,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R5_MountainRescue__TP12_GroupToGroup.settings
R6_SparseLongRange__TP01_Baseline,R6_SparseLongRange,04_rural,TP01,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP01_Baseline.settings
R6_SparseLongRange__TP02_LowLoad,R6_SparseLongRange,04_rural,TP02,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP02_LowLoad.settings
R6_SparseLongRange__TP03_ManySmall,R6_SparseLongRange,04_rural,TP03,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP03_ManySmall.settings
R6_SparseLongRange__TP04_FewLarge,R6_SparseLongRange,04_rural,TP04,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP04_FewLarge.settings
R6_SparseLongRange__TP05_CriticalTTL,R6_SparseLongRange,04_rural,TP05,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP05_CriticalTTL.settings
R6_SparseLongRange__TP06_OneToMany,R6_SparseLongRange,04_rural,TP06,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP06_OneToMany.settings
R6_SparseLongRange__TP07_BurstWindow,R6_SparseLongRange,04_rural,TP07,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP07_BurstWindow.settings
R6_SparseLongRange__TP08_HubTarget,R6_SparseLongRange,04_rural,TP08,main,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP08_HubTarget.settings
R6_SparseLongRange__TP09_Bimodal,R6_SparseLongRange,04_rural,TP09,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP09_Bimodal.settings
R6_SparseLongRange__TP10_Storm,R6_SparseLongRange,04_rural,TP10,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP10_Storm.settings
R6_SparseLongRange__TP11_ManyToOne,R6_SparseLongRange,04_rural,TP11,stress,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP11_ManyToOne.settings
R6_SparseLongRange__TP12_GroupToGroup,R6_SparseLongRange,04_rural,TP12,control,mantener,no,no,no,scenarios/corpus_v2/04_rural/R6_SparseLongRange__TP12_GroupToGroup.settings
R7_SparseTinyBuffer__TP01_Baseline,R7_SparseTinyBuffer,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP01_Baseline.settings
R7_SparseTinyBuffer__TP02_LowLoad,R7_SparseTinyBuffer,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP02_LowLoad.settings
R7_SparseTinyBuffer__TP03_ManySmall,R7_SparseTinyBuffer,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP03_ManySmall.settings
R7_SparseTinyBuffer__TP04_FewLarge,R7_SparseTinyBuffer,04_rural,TP04,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP04_FewLarge.settings
R7_SparseTinyBuffer__TP05_CriticalTTL,R7_SparseTinyBuffer,04_rural,TP05,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP05_CriticalTTL.settings
R7_SparseTinyBuffer__TP06_OneToMany,R7_SparseTinyBuffer,04_rural,TP06,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP06_OneToMany.settings
R7_SparseTinyBuffer__TP07_BurstWindow,R7_SparseTinyBuffer,04_rural,TP07,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP07_BurstWindow.settings
R7_SparseTinyBuffer__TP08_HubTarget,R7_SparseTinyBuffer,04_rural,TP08,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP08_HubTarget.settings
R7_SparseTinyBuffer__TP09_Bimodal,R7_SparseTinyBuffer,04_rural,TP09,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP09_Bimodal.settings
R7_SparseTinyBuffer__TP10_Storm,R7_SparseTinyBuffer,04_rural,TP10,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP10_Storm.settings
R7_SparseTinyBuffer__TP11_ManyToOne,R7_SparseTinyBuffer,04_rural,TP11,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP11_ManyToOne.settings
R7_SparseTinyBuffer__TP12_GroupToGroup,R7_SparseTinyBuffer,04_rural,TP12,control,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R7_SparseTinyBuffer__TP12_GroupToGroup.settings
R8_IntermittentPower__TP01_Baseline,R8_IntermittentPower,04_rural,TP01,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP01_Baseline.settings
R8_IntermittentPower__TP02_LowLoad,R8_IntermittentPower,04_rural,TP02,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP02_LowLoad.settings
R8_IntermittentPower__TP03_ManySmall,R8_IntermittentPower,04_rural,TP03,stress,modificar_tp,no,no,si,scenarios/corpus_v2/04_rural/R8_IntermittentPower__TP03_ManySmall.settings
