scenario_name,scenario_base,family,traffic_profile_id,benchmark_split,revision_action,change_map,change_mobility,change_tp,settings_file
D6_ShortTtlCritical_5to10min__TP01_Baseline,D6_ShortTtlCritical_5to10min,05_disaster,TP01,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP01_Baseline.settings
D6_ShortTtlCritical_5to10min__TP02_LowLoad,D6_ShortTtlCritical_5to10min,05_disaster,TP02,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP02_LowLoad.settings
D6_ShortTtlCritical_5to10min__TP03_ManySmall,D6_ShortTtlCritical_5to10min,05_disaster,TP03,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP03_ManySmall.settings
D6_ShortTtlCritical_5to10min__TP04_FewLarge,D6_ShortTtlCritical_5to10min,05_disaster,TP04,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP04_FewLarge.settings
D6_ShortTtlCritical_5to10min__TP05_CriticalTTL,D6_ShortTtlCritical_5to10min,05_disaster,TP05,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP05_CriticalTTL.settings
D6_ShortTtlCritical_5to10min__TP06_OneToMany,D6_ShortTtlCritical_5to10min,05_disaster,TP06,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP06_OneToMany.settings
D6_ShortTtlCritical_5to10min__TP07_BurstWindow,D6_ShortTtlCritical_5to10min,05_disaster,TP07,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP07_BurstWindow.settings
D6_ShortTtlCritical_5to10min__TP08_HubTarget,D6_ShortTtlCritical_5to10min,05_disaster,TP08,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP08_HubTarget.settings
D6_ShortTtlCritical_5to10min__TP09_Bimodal,D6_ShortTtlCritical_5to10min,05_disaster,TP09,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP09_Bimodal.settings
D6_ShortTtlCritical_5to10min__TP10_Storm,D6_ShortTtlCritical_5to10min,05_disaster,TP10,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP10_Storm.settings
D6_ShortTtlCritical_5to10min__TP11_ManyToOne,D6_ShortTtlCritical_5to10min,05_disaster,TP11,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP11_ManyToOne.settings
D6_ShortTtlCritical_5to10min__TP12_GroupToGroup,D6_ShortTtlCritical_5to10min,05_disaster,TP12,control,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D6_ShortTtlCritical_5to10min__TP12_GroupToGroup.settings
D7_HighLoad_TrafficStorm__TP01_Baseline,D7_HighLoad_TrafficStorm,05_disaster,TP01,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP01_Baseline.settings
D7_HighLoad_TrafficStorm__TP02_LowLoad,D7_HighLoad_TrafficStorm,05_disaster,TP02,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP02_LowLoad.settings
D7_HighLoad_TrafficStorm__TP03_ManySmall,D7_HighLoad_TrafficStorm,05_disaster,TP03,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP03_ManySmall.settings
D7_HighLoad_TrafficStorm__TP04_FewLarge,D7_HighLoad_TrafficStorm,05_disaster,TP04,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP04_FewLarge.settings
D7_HighLoad_TrafficStorm__TP05_CriticalTTL,D7_HighLoad_TrafficStorm,05_disaster,TP05,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP05_CriticalTTL.settings
D7_HighLoad_TrafficStorm__TP06_OneToMany,D7_HighLoad_TrafficStorm,05_disaster,TP06,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP06_OneToMany.settings
D7_HighLoad_TrafficStorm__TP07_BurstWindow,D7_HighLoad_TrafficStorm,05_disaster,TP07,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP07_BurstWindow.settings
D7_HighLoad_TrafficStorm__TP08_HubTarget,D7_HighLoad_TrafficStorm,05_disaster,TP08,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP08_HubTarget.settings
D7_HighLoad_TrafficStorm__TP09_Bimodal,D7_HighLoad_TrafficStorm,05_disaster,TP09,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP09_Bimodal.settings
D7_HighLoad_TrafficStorm__TP10_Storm,D7_HighLoad_TrafficStorm,05_disaster,TP10,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP10_Storm.settings
D7_HighLoad_TrafficStorm__TP11_ManyToOne,D7_HighLoad_TrafficStorm,05_disaster,TP11,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP11_ManyToOne.settings
D7_HighLoad_TrafficStorm__TP12_GroupToGroup,D7_HighLoad_TrafficStorm,05_disaster,TP12,control,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/05_disaster/D7_HighLoad_TrafficStorm__TP12_GroupToGroup.settings
D8_InfrastructureReturns_BackboneLinks__TP01_Baseline,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP01_Baseline.settings
D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP02_LowLoad.settings
D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP03_ManySmall.settings
D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP04_FewLarge.settings
D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP05_CriticalTTL.settings
D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP06_OneToMany.settings
D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP07_BurstWindow.settings
D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP08_HubTarget.settings
D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP09_Bimodal.settings
D8_InfrastructureReturns_BackboneLinks__TP10_Storm,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP10_Storm.settings
D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP11_ManyToOne.settings
D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup,D8_InfrastructureReturns_BackboneLinks,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D8_InfrastructureReturns_BackboneLinks__TP12_GroupToGroup.settings
D9_Critical_1minTTL__TP01_Baseline,D9_Critical_1minTTL,05_disaster,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP01_Baseline.settings
D9_Critical_1minTTL__TP02_LowLoad,D9_Critical_1minTTL,05_disaster,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP02_LowLoad.settings
D9_Critical_1minTTL__TP03_ManySmall,D9_Critical_1minTTL,05_disaster,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP03_ManySmall.settings
D9_Critical_1minTTL__TP04_FewLarge,D9_Critical_1minTTL,05_disaster,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP04_FewLarge.settings
D9_Critical_1minTTL__TP05_CriticalTTL,D9_Critical_1minTTL,05_disaster,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP05_CriticalTTL.settings
D9_Critical_1minTTL__TP06_OneToMany,D9_Critical_1minTTL,05_disaster,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP06_OneToMany.settings
D9_Critical_1minTTL__TP07_BurstWindow,D9_Critical_1minTTL,05_disaster,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP07_BurstWindow.settings
D9_Critical_1minTTL__TP08_HubTarget,D9_Critical_1minTTL,05_disaster,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP08_HubTarget.settings
D9_Critical_1minTTL__TP09_Bimodal,D9_Critical_1minTTL,05_disaster,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP09_Bimodal.settings
D9_Critical_1minTTL__TP10_Storm,D9_Critical_1minTTL,05_disaster,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP10_Storm.settings
D9_Critical_1minTTL__TP11_ManyToOne,D9_Critical_1minTTL,05_disaster,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP11_ManyToOne.settings
D9_Critical_1minTTL__TP12_GroupToGroup,D9_Critical_1minTTL,05_disaster,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/05_disaster/D9_Critical_1minTTL__TP12_GroupToGroup.settings
S1_StrongCommunities_SeparateClusters__TP01_Baseline,S1_StrongCommunities_SeparateClusters,06_social,TP01,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP01_Baseline.settings
S1_StrongCommunities_SeparateClusters__TP02_LowLoad,S1_StrongCommunities_SeparateClusters,06_social,TP02,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP02_LowLoad.settings
S1_StrongCommunities_SeparateClusters__TP03_ManySmall,S1_StrongCommunities_SeparateClusters,06_social,TP03,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP03_ManySmall.settings
S1_StrongCommunities_SeparateClusters__TP04_FewLarge,S1_StrongCommunities_SeparateClusters,06_social,TP04,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP04_FewLarge.settings
S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL,S1_StrongCommunities_SeparateClusters,06_social,TP05,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP05_CriticalTTL.settings
S1_StrongCommunities_SeparateClusters__TP06_OneToMany,S1_StrongCommunities_SeparateClusters,06_social,TP06,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP06_OneToMany.settings
S1_StrongCommunities_SeparateClusters__TP07_BurstWindow,S1_StrongCommunities_SeparateClusters,06_social,TP07,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP07_BurstWindow.settings
S1_StrongCommunities_SeparateClusters__TP08_HubTarget,S1_StrongCommunities_SeparateClusters,06_social,TP08,main,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP08_HubTarget.settings
S1_StrongCommunities_SeparateClusters__TP09_Bimodal,S1_StrongCommunities_SeparateClusters,06_social,TP09,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP09_Bimodal.settings
S1_StrongCommunities_SeparateClusters__TP10_Storm,S1_StrongCommunities_SeparateClusters,06_social,TP10,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP10_Storm.settings
S1_StrongCommunities_SeparateClusters__TP11_ManyToOne,S1_StrongCommunities_SeparateClusters,06_social,TP11,stress,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP11_ManyToOne.settings
S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup,S1_StrongCommunities_SeparateClusters,06_social,TP12,control,modificar_movilidad,no,si,si_TP04_06,scenarios/corpus_v1/06_social/S1_StrongCommunities_SeparateClusters__TP12_GroupToGroup.settings
S2_WeakCommunities_HighMixing__TP01_Baseline,S2_WeakCommunities_HighMixing,06_social,TP01,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP01_Baseline.settings
S2_WeakCommunities_HighMixing__TP02_LowLoad,S2_WeakCommunities_HighMixing,06_social,TP02,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP02_LowLoad.settings
S2_WeakCommunities_HighMixing__TP03_ManySmall,S2_WeakCommunities_HighMixing,06_social,TP03,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP03_ManySmall.settings
S2_WeakCommunities_HighMixing__TP04_FewLarge,S2_WeakCommunities_HighMixing,06_social,TP04,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP04_FewLarge.settings
S2_WeakCommunities_HighMixing__TP05_CriticalTTL,S2_WeakCommunities_HighMixing,06_social,TP05,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP05_CriticalTTL.settings
S2_WeakCommunities_HighMixing__TP06_OneToMany,S2_WeakCommunities_HighMixing,06_social,TP06,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP06_OneToMany.settings
S2_WeakCommunities_HighMixing__TP07_BurstWindow,S2_WeakCommunities_HighMixing,06_social,TP07,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP07_BurstWindow.settings
S2_WeakCommunities_HighMixing__TP08_HubTarget,S2_WeakCommunities_HighMixing,06_social,TP08,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP08_HubTarget.settings
S2_WeakCommunities_HighMixing__TP09_Bimodal,S2_WeakCommunities_HighMixing,06_social,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP09_Bimodal.settings
S2_WeakCommunities_HighMixing__TP10_Storm,S2_WeakCommunities_HighMixing,06_social,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP10_Storm.settings
S2_WeakCommunities_HighMixing__TP11_ManyToOne,S2_WeakCommunities_HighMixing,06_social,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP11_ManyToOne.settings
S2_WeakCommunities_HighMixing__TP12_GroupToGroup,S2_WeakCommunities_HighMixing,06_social,TP12,control,mantener,no,no,no,scenarios/corpus_v1/06_social/S2_WeakCommunities_HighMixing__TP12_GroupToGroup.settings
S3_PeriodicMeetings_RegularRhythm__TP01_Baseline,S3_PeriodicMeetings_RegularRhythm,06_social,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP01_Baseline.settings
S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad,S3_PeriodicMeetings_RegularRhythm,06_social,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP02_LowLoad.settings
S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall,S3_PeriodicMeetings_RegularRhythm,06_social,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP03_ManySmall.settings
S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge,S3_PeriodicMeetings_RegularRhythm,06_social,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP04_FewLarge.settings
S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL,S3_PeriodicMeetings_RegularRhythm,06_social,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP05_CriticalTTL.settings
S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany,S3_PeriodicMeetings_RegularRhythm,06_social,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP06_OneToMany.settings
S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow,S3_PeriodicMeetings_RegularRhythm,06_social,TP07,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP07_BurstWindow.settings
S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget,S3_PeriodicMeetings_RegularRhythm,06_social,TP08,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP08_HubTarget.settings
S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal,S3_PeriodicMeetings_RegularRhythm,06_social,TP09,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP09_Bimodal.settings
S3_PeriodicMeetings_RegularRhythm__TP10_Storm,S3_PeriodicMeetings_RegularRhythm,06_social,TP10,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP10_Storm.settings
S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne,S3_PeriodicMeetings_RegularRhythm,06_social,TP11,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP11_ManyToOne.settings
S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup,S3_PeriodicMeetings_RegularRhythm,06_social,TP12,control,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S3_PeriodicMeetings_RegularRhythm__TP12_GroupToGroup.settings
S4_RandomMixing_NoHotspots__TP01_Baseline,S4_RandomMixing_NoHotspots,06_social,TP01,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP01_Baseline.settings
S4_RandomMixing_NoHotspots__TP02_LowLoad,S4_RandomMixing_NoHotspots,06_social,TP02,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP02_LowLoad.settings
S4_RandomMixing_NoHotspots__TP03_ManySmall,S4_RandomMixing_NoHotspots,06_social,TP03,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP03_ManySmall.settings
S4_RandomMixing_NoHotspots__TP04_FewLarge,S4_RandomMixing_NoHotspots,06_social,TP04,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP04_FewLarge.settings
S4_RandomMixing_NoHotspots__TP05_CriticalTTL,S4_RandomMixing_NoHotspots,06_social,TP05,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP05_CriticalTTL.settings
S4_RandomMixing_NoHotspots__TP06_OneToMany,S4_RandomMixing_NoHotspots,06_social,TP06,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP06_OneToMany.settings
S4_RandomMixing_NoHotspots__TP07_BurstWindow,S4_RandomMixing_NoHotspots,06_social,TP07,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP07_BurstWindow.settings
S4_RandomMixing_NoHotspots__TP08_HubTarget,S4_RandomMixing_NoHotspots,06_social,TP08,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP08_HubTarget.settings
S4_RandomMixing_NoHotspots__TP09_Bimodal,S4_RandomMixing_NoHotspots,06_social,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP09_Bimodal.settings
S4_RandomMixing_NoHotspots__TP10_Storm,S4_RandomMixing_NoHotspots,06_social,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP10_Storm.settings
S4_RandomMixing_NoHotspots__TP11_ManyToOne,S4_RandomMixing_NoHotspots,06_social,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP11_ManyToOne.settings
S4_RandomMixing_NoHotspots__TP12_GroupToGroup,S4_RandomMixing_NoHotspots,06_social,TP12,control,mantener,no,no,no,scenarios/corpus_v1/06_social/S4_RandomMixing_NoHotspots__TP12_GroupToGroup.settings
S5_TwoLayer_StudentsStaff__TP01_Baseline,S5_TwoLayer_StudentsStaff,06_social,TP01,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP01_Baseline.settings
S5_TwoLayer_StudentsStaff__TP02_LowLoad,S5_TwoLayer_StudentsStaff,06_social,TP02,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP02_LowLoad.settings
S5_TwoLayer_StudentsStaff__TP03_ManySmall,S5_TwoLayer_StudentsStaff,06_social,TP03,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP03_ManySmall.settings
S5_TwoLayer_StudentsStaff__TP04_FewLarge,S5_TwoLayer_StudentsStaff,06_social,TP04,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP04_FewLarge.settings
S5_TwoLayer_StudentsStaff__TP05_CriticalTTL,S5_TwoLayer_StudentsStaff,06_social,TP05,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP05_CriticalTTL.settings
S5_TwoLayer_StudentsStaff__TP06_OneToMany,S5_TwoLayer_StudentsStaff,06_social,TP06,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP06_OneToMany.settings
S5_TwoLayer_StudentsStaff__TP07_BurstWindow,S5_TwoLayer_StudentsStaff,06_social,TP07,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP07_BurstWindow.settings
S5_TwoLayer_StudentsStaff__TP08_HubTarget,S5_TwoLayer_StudentsStaff,06_social,TP08,main,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP08_HubTarget.settings
S5_TwoLayer_StudentsStaff__TP09_Bimodal,S5_TwoLayer_StudentsStaff,06_social,TP09,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP09_Bimodal.settings
S5_TwoLayer_StudentsStaff__TP10_Storm,S5_TwoLayer_StudentsStaff,06_social,TP10,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP10_Storm.settings
S5_TwoLayer_StudentsStaff__TP11_ManyToOne,S5_TwoLayer_StudentsStaff,06_social,TP11,stress,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP11_ManyToOne.settings
S5_TwoLayer_StudentsStaff__TP12_GroupToGroup,S5_TwoLayer_StudentsStaff,06_social,TP12,control,mantener,no,no,no,scenarios/corpus_v1/06_social/S5_TwoLayer_StudentsStaff__TP12_GroupToGroup.settings
S6_FamilyGroups_SmallPersistent__TP01_Baseline,S6_FamilyGroups_SmallPersistent,06_social,TP01,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP01_Baseline.settings
S6_FamilyGroups_SmallPersistent__TP02_LowLoad,S6_FamilyGroups_SmallPersistent,06_social,TP02,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP02_LowLoad.settings
S6_FamilyGroups_SmallPersistent__TP03_ManySmall,S6_FamilyGroups_SmallPersistent,06_social,TP03,main,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP03_ManySmall.settings
S6_FamilyGroups_SmallPersistent__TP04_FewLarge,S6_FamilyGroups_SmallPersistent,06_social,TP04,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP04_FewLarge.settings
S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL,S6_FamilyGroups_SmallPersistent,06_social,TP05,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP05_CriticalTTL.settings
S6_FamilyGroups_SmallPersistent__TP06_OneToMany,S6_FamilyGroups_SmallPersistent,06_social,TP06,stress,modificar_tp,no,no,si_TP04_06,scenarios/corpus_v1/06_social/S6_FamilyGroups_SmallPersistent__TP06_OneToMany.settings
