map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed,validation_status_val,anchor_label,wkt_dir,roads_wkt,metadata_json,preview_png,generation_status
OSM_sf_mission_corridor_offset_w_5000m_1500m_1031,1200,osm,sf_mission_corridor,corridor_linear,,5189,5069,26303041.0,5138.14,5018.56,25786042.72,0.9803445434361074,19179,20769,735188.87,0.0007896045175917,21.7364,9.5356,2.1658,6,0.0116,0.1204,1,1.0,1704,0.082045,1695,0.088378,15326.64,2790.52,1.3152,4.5772,0.6152,1.3509,0.6498,0.0,0.9537,0.4671,yes,yes,no,partial,partial,PASS,,1561210684,PASS,San Francisco Mission Corridor,batch_1200/wkt/map_1031,batch_1200/wkt/map_1031/roads.wkt,batch_1200/wkt/map_1031/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_1500m_1031.png,OK
OSM_sf_mission_corridor_offset_w_5000m_1500m_1155,1200,osm,sf_mission_corridor,corridor_linear,,5189,5069,26303041.0,5138.14,5018.56,25786042.72,0.9803445434361074,19179,20769,735188.87,0.0007896045175917,21.7364,9.5356,2.1658,6,0.0116,0.1204,1,1.0,1704,0.082045,1695,0.088378,15326.64,3376.09,1.3669,4.5772,0.6152,1.3509,0.6498,0.0,0.9537,0.4671,yes,yes,no,partial,partial,PASS,,3971224156,PASS,San Francisco Mission Corridor,batch_1200/wkt/map_1155,batch_1200/wkt/map_1155/roads.wkt,batch_1200/wkt/map_1155/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_1500m_1155.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0022,100,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3268.26,1.2561,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,3539607558,PASS,San Francisco Mission Corridor,batch_0100/wkt/map_0022,batch_0100/wkt/map_0022/roads.wkt,batch_0100/wkt/map_0022/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0022.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0134,200,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3254.52,1.2932,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,2361859187,PASS,San Francisco Mission Corridor,batch_0200/wkt/map_0134,batch_0200/wkt/map_0134/roads.wkt,batch_0200/wkt/map_0134/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0134.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0241,400,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,2825.49,1.2879,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,951571025,PASS,San Francisco Mission Corridor,batch_0400/wkt/map_0241,batch_0400/wkt/map_0241/roads.wkt,batch_0400/wkt/map_0241/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0241.png,SKIPPED_EXISTING_OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0352,400,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3840.71,1.3618,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,2628783883,PASS,San Francisco Mission Corridor,batch_0400/wkt/map_0352,batch_0400/wkt/map_0352/roads.wkt,batch_0400/wkt/map_0352/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0352.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0475,600,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3085.84,1.286,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,154444824,PASS,San Francisco Mission Corridor,batch_0600/wkt/map_0475,batch_0600/wkt/map_0475/roads.wkt,batch_0600/wkt/map_0475/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0475.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0592,600,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3692.4,1.5007,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,2808481838,PASS,San Francisco Mission Corridor,batch_0600/wkt/map_0592,batch_0600/wkt/map_0592/roads.wkt,batch_0600/wkt/map_0592/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0592.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0710,800,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3732.14,1.2899,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,3659086734,PASS,San Francisco Mission Corridor,batch_0800/wkt/map_0710,batch_0800/wkt/map_0710/roads.wkt,batch_0800/wkt/map_0710/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0710.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0827,1000,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3471.33,1.3557,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,1071529939,PASS,San Francisco Mission Corridor,batch_1000/wkt/map_0827,batch_1000/wkt/map_0827/roads.wkt,batch_1000/wkt/map_0827/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0827.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_0941,1000,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3325.27,1.3348,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,3689713138,PASS,San Francisco Mission Corridor,batch_1000/wkt/map_0941,batch_1000/wkt/map_0941/roads.wkt,batch_1000/wkt/map_0941/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_0941.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_1067,1200,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3531.62,1.305,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,785233048,PASS,San Francisco Mission Corridor,batch_1200/wkt/map_1067,batch_1200/wkt/map_1067/roads.wkt,batch_1200/wkt/map_1067/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_1067.png,OK
OSM_sf_mission_corridor_offset_w_5000m_200m_1188,1200,osm,sf_mission_corridor,corridor_linear,,5057,5042,25497394.0,5006.15,4991.26,24987020.02,0.9799832883533388,17468,19092,751084.85,0.0007487824049783,24.8202,10.5079,2.1859,6,0.0127,0.1328,1,1.0,1113,0.058297,1094,0.062629,12232.73,3196.8,1.2504,4.337,0.6419,1.1025,0.6502,0.0,0.948,0.4633,yes,yes,no,partial,partial,PASS,,3709599591,PASS,San Francisco Mission Corridor,batch_1200/wkt/map_1188,batch_1200/wkt/map_1188/roads.wkt,batch_1200/wkt/map_1188/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_200m_1188.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0050,100,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3222.68,1.2885,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,2127007611,PASS,San Francisco Mission Corridor,batch_0100/wkt/map_0050,batch_0100/wkt/map_0050/roads.wkt,batch_0100/wkt/map_0050/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0050.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0156,200,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3344.15,1.2889,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,1343382383,PASS,San Francisco Mission Corridor,batch_0200/wkt/map_0156,batch_0200/wkt/map_0156/roads.wkt,batch_0200/wkt/map_0156/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0156.png,SKIPPED_EXISTING_OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0276,400,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3228.59,1.304,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,1658749457,PASS,San Francisco Mission Corridor,batch_0400/wkt/map_0276,batch_0400/wkt/map_0276/roads.wkt,batch_0400/wkt/map_0276/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0276.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0375,400,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3347.54,1.3199,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,2701633684,PASS,San Francisco Mission Corridor,batch_0400/wkt/map_0375,batch_0400/wkt/map_0375/roads.wkt,batch_0400/wkt/map_0375/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0375.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0499,600,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,2997.89,1.4322,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,4257094538,PASS,San Francisco Mission Corridor,batch_0600/wkt/map_0499,batch_0600/wkt/map_0499/roads.wkt,batch_0600/wkt/map_0499/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0499.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0625,800,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3404.21,1.26,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,2763563335,PASS,San Francisco Mission Corridor,batch_0800/wkt/map_0625,batch_0800/wkt/map_0625/roads.wkt,batch_0800/wkt/map_0625/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0625.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0733,800,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3488.25,1.3513,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,1024941164,PASS,San Francisco Mission Corridor,batch_0800/wkt/map_0733,batch_0800/wkt/map_0733/roads.wkt,batch_0800/wkt/map_0733/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0733.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0865,1000,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3398.89,1.2853,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,3443435103,PASS,San Francisco Mission Corridor,batch_1000/wkt/map_0865,batch_1000/wkt/map_0865/roads.wkt,batch_1000/wkt/map_0865/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0865.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_0971,1000,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3361.48,1.2445,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,319851152,PASS,San Francisco Mission Corridor,batch_1000/wkt/map_0971,batch_1000/wkt/map_0971/roads.wkt,batch_1000/wkt/map_0971/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_0971.png,OK
OSM_sf_mission_corridor_offset_w_5000m_500m_1087,1200,osm,sf_mission_corridor,corridor_linear,,5068,5042,25552856.0,5017.74,4991.26,25044838.41,0.9801189506809443,17506,19107,740465.55,0.0007477442051878,24.2243,10.2659,2.1829,6,0.0125,0.1308,1,1.0,1014,0.05307,998,0.057009,12232.73,3328.43,1.2587,4.3949,0.6379,1.1076,0.6642,0.0,0.9485,0.4638,yes,yes,no,partial,partial,PASS,,2946085713,PASS,San Francisco Mission Corridor,batch_1200/wkt/map_1087,batch_1200/wkt/map_1087/roads.wkt,batch_1200/wkt/map_1087/metadata.json,previews/OSM_sf_mission_corridor_offset_w_5000m_500m_1087.png,OK
OSM_tampere_suburban_exact_1000m_0m_0052,100,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,419.3,1.7829,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1014971175,PASS,Tampere suburban low density,batch_0100/wkt/map_0052,batch_0100/wkt/map_0052/roads.wkt,batch_0100/wkt/map_0052/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0052.png,OK
OSM_tampere_suburban_exact_1000m_0m_0189,200,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,436.28,2.0032,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1622764173,PASS,Tampere suburban low density,batch_0200/wkt/map_0189,batch_0200/wkt/map_0189/roads.wkt,batch_0200/wkt/map_0189/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0189.png,OK
OSM_tampere_suburban_exact_1000m_0m_0325,400,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,406.05,1.8771,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1554229564,PASS,Tampere suburban low density,batch_0400/wkt/map_0325,batch_0400/wkt/map_0325/roads.wkt,batch_0400/wkt/map_0325/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0325.png,OK
OSM_tampere_suburban_exact_1000m_0m_0480,600,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,404.99,2.3046,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1046586876,PASS,Tampere suburban low density,batch_0600/wkt/map_0480,batch_0600/wkt/map_0480/roads.wkt,batch_0600/wkt/map_0480/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0480.png,OK
OSM_tampere_suburban_exact_1000m_0m_0627,800,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,464.06,1.9734,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,134955717,PASS,Tampere suburban low density,batch_0800/wkt/map_0627,batch_0800/wkt/map_0627/roads.wkt,batch_0800/wkt/map_0627/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0627.png,OK
OSM_tampere_suburban_exact_1000m_0m_0769,800,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,435.67,2.143,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,1645532538,PASS,Tampere suburban low density,batch_0800/wkt/map_0769,batch_0800/wkt/map_0769/roads.wkt,batch_0800/wkt/map_0769/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0769.png,OK
OSM_tampere_suburban_exact_1000m_0m_0915,1000,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,400.46,1.6865,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,312833163,PASS,Tampere suburban low density,batch_1000/wkt/map_0915,batch_1000/wkt/map_0915/roads.wkt,batch_1000/wkt/map_0915/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_0915.png,OK
OSM_tampere_suburban_exact_1000m_0m_1068,1200,osm,tampere_suburban,suburban_low_density,,671,486,326106.0,620.45,435.26,270060.28,0.8281364883773239,114,113,4074.7,0.0003465130969684,18.0296,13.8429,1.9825,4,0.0526,0.0263,1,1.0,113,1.0,108,0.947368,1640.75,402.93,1.8662,3.6391,0.1947,5.889,0.4542,0.0,0.8407,0.5263,yes,yes,no,no,partial,PASS,,3458373355,PASS,Tampere suburban low density,batch_1200/wkt/map_1068,batch_1200/wkt/map_1068/roads.wkt,batch_1200/wkt/map_1068/metadata.json,previews/OSM_tampere_suburban_exact_1000m_0m_1068.png,OK
OSM_tampere_suburban_exact_1500m_0m_0111,200,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,670.65,1.4044,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,2582253825,PASS,Tampere suburban low density,batch_0200/wkt/map_0111,batch_0200/wkt/map_0111/roads.wkt,batch_0200/wkt/map_0111/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0111.png,OK
OSM_tampere_suburban_exact_1500m_0m_0245,400,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,688.93,1.4084,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,752644620,PASS,Tampere suburban low density,batch_0400/wkt/map_0245,batch_0400/wkt/map_0245/roads.wkt,batch_0400/wkt/map_0245/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0245.png,OK
OSM_tampere_suburban_exact_1500m_0m_0379,400,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,735.5,1.4309,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,3161987233,PASS,Tampere suburban low density,batch_0400/wkt/map_0379,batch_0400/wkt/map_0379/roads.wkt,batch_0400/wkt/map_0379/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0379.png,OK
OSM_tampere_suburban_exact_1500m_0m_0529,600,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,754.83,1.4134,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4223373014,PASS,Tampere suburban low density,batch_0600/wkt/map_0529,batch_0600/wkt/map_0529/roads.wkt,batch_0600/wkt/map_0529/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0529.png,OK
OSM_tampere_suburban_exact_1500m_0m_0684,800,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,668.94,1.4261,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4075549125,PASS,Tampere suburban low density,batch_0800/wkt/map_0684,batch_0800/wkt/map_0684/roads.wkt,batch_0800/wkt/map_0684/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0684.png,OK
OSM_tampere_suburban_exact_1500m_0m_0829,1000,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,691.58,1.377,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,2309731646,PASS,Tampere suburban low density,batch_1000/wkt/map_0829,batch_1000/wkt/map_0829/roads.wkt,batch_1000/wkt/map_0829/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0829.png,OK
OSM_tampere_suburban_exact_1500m_0m_0976,1000,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,720.22,1.4554,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,4203814417,PASS,Tampere suburban low density,batch_1000/wkt/map_0976,batch_1000/wkt/map_0976/roads.wkt,batch_1000/wkt/map_0976/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_0976.png,OK
OSM_tampere_suburban_exact_1500m_0m_1119,1200,osm,tampere_suburban,suburban_low_density,,1527,817,1247559.0,1476.27,766.67,1131813.25,0.9072222207831256,392,409,16516.71,0.0003278402063549,20.3408,13.8429,2.0867,4,0.0306,0.0969,1,1.0,93,0.227384,91,0.232143,3418.46,681.29,1.4139,4.8433,0.3054,8.1256,0.463,0.0,0.8778,0.4926,yes,yes,no,no,partial,PASS,,3826580860,PASS,Tampere suburban low density,batch_1200/wkt/map_1119,batch_1200/wkt/map_1119/roads.wkt,batch_1200/wkt/map_1119/metadata.json,previews/OSM_tampere_suburban_exact_1500m_0m_1119.png,OK
OSM_tampere_suburban_exact_2500m_0m_0023,100,osm,tampere_suburban,suburban_low_density,,2434,2525,6145850.0,2383.6,2474.1,5897258.12,0.9595512616147248,1274,1349,51985.33,0.0002194977098367,21.7421,14.8382,2.1177,4,0.0212,0.1122,1,1.0,251,0.186064,251,0.197017,4200.89,1568.6,1.4438,4.9054,0.4789,3.7118,0.5487,0.0,0.911,0.4818,yes,yes,no,no,partial,PASS,,981128868,PASS,Tampere suburban low density,batch_0100/wkt/map_0023,batch_0100/wkt/map_0023/roads.wkt,batch_0100/wkt/map_0023/metadata.json,previews/OSM_tampere_suburban_exact_2500m_0m_0023.png,OK
